product_id,name,category,subcategory,price,stock,initial_rating,added_date,description
888,Xiaomi Audio Soundbar Standard,Audio,Soundbar,133.57,72,5.0,2025-02-11 10:25:45.743084,Innovant Xiaomi Audio Soundbar Standard. Connectivité avancée. Idéal pour soundbar. Catégorie Audio.
889,Asus Tablettes Android Tablet Max,Tablettes,Android Tablet,384.96,231,4.5,2025-08-09 10:25:45.743084,Innovant Asus Tablettes Android Tablet Max. Interface intuitive. Idéal pour android tablet. Catégorie Tablettes.
890,Xiaomi Gaming PC Gaming Standard,Gaming,PC Gaming,1883.67,188,3.9,2024-08-06 10:25:45.743084,Compact Xiaomi Gaming PC Gaming Standard. Interface intuitive. Idéal pour pc gaming. Catégorie Gaming.
891,Sony Wearables Bracelet Connecté Pro,Wearables,Bracelet Connecté,402.76,49,3.9,2025-07-05 10:25:45.743084,Polyvalent Sony Wearables Bracelet Connecté Pro. Design moderne. Idéal pour bracelet connecté. Catégorie Wearables.
892,HP Tablettes Windows Tablet Lite,Tablettes,Windows Tablet,194.17,308,3.7,2025-09-08 10:25:45.743084,Polyvalent HP Tablettes Windows Tablet Lite. Design moderne. Idéal pour windows tablet. Catégorie Tablettes.
893,Samsung Accessoires Cable Pro,Accessoires,Cable,36.38,301,4.6,2023-11-10 10:25:45.743084,Performant Samsung Accessoires Cable Pro. Connectivité avancée. Idéal pour cable. Catégorie Accessoires.
894,LG Ordinateurs Workstation Plus,Ordinateurs,Workstation,697.58,307,4.5,2024-10-07 10:25:45.743084,Révolutionnaire LG Ordinateurs Workstation Plus. Design moderne. Idéal pour workstation. Catégorie Ordinateurs.
895,Dell Accessoires Housse Pro,Accessoires,Housse,121.89,123,4.4,2023-12-19 10:25:45.743084,Premium Dell Accessoires Housse Pro. Longue autonomie. Idéal pour housse. Catégorie Accessoires.
896,Samsung Tablettes iPad Plus,Tablettes,iPad,345.95,156,3.6,2025-09-06 10:25:45.743084,Performant Samsung Tablettes iPad Plus. Interface intuitive. Idéal pour ipad. Catégorie Tablettes.
897,Dell Smartphones Android Pro,Smartphones,Android,848.12,260,4.6,2025-08-03 10:25:45.743084,Premium Dell Smartphones Android Pro. Longue autonomie. Idéal pour android. Catégorie Smartphones.
898,Lenovo Wearables Smartwatch Lite,Wearables,Smartwatch,359.04,194,4.5,2025-02-10 10:25:45.743084,Performant Lenovo Wearables Smartwatch Lite. Connectivité avancée. Idéal pour smartwatch. Catégorie Wearables.
899,Lenovo Ordinateurs Desktop Plus,Ordinateurs,Desktop,2509.69,329,4.9,2024-10-02 10:25:45.743084,Premium Lenovo Ordinateurs Desktop Plus. Design moderne. Idéal pour desktop. Catégorie Ordinateurs.
900,Asus Audio Enceinte Pro,Audio,Enceinte,180.63,350,4.4,2025-06-09 10:25:45.743084,Innovant Asus Audio Enceinte Pro. Interface intuitive. Idéal pour enceinte. Catégorie Audio.
901,Dell Wearables Lunettes AR Lite,Wearables,Lunettes AR,420.79,330,4.0,2024-03-16 10:25:45.743084,Puissant Dell Wearables Lunettes AR Lite. Haute performance. Idéal pour lunettes ar. Catégorie Wearables.
902,Asus Smart Home Alarme Plus,Smart Home,Alarme,374.58,255,4.1,2024-06-08 10:25:45.743084,Élégant Asus Smart Home Alarme Plus. Design moderne. Idéal pour alarme. Catégorie Smart Home.
903,Xiaomi Gaming Console Max,Gaming,Console,980.03,464,3.8,2023-12-24 10:25:45.743084,Polyvalent Xiaomi Gaming Console Max. Longue autonomie. Idéal pour console. Catégorie Gaming.
904,LG Smartphones Android Lite,Smartphones,Android,1231.18,423,4.6,2025-08-25 10:25:45.743084,Puissant LG Smartphones Android Lite. Connectivité avancée. Idéal pour android. Catégorie Smartphones.
905,Apple Gaming Jeux Max,Gaming,Jeux,1391.03,488,4.6,2024-08-20 10:25:45.743084,Performant Apple Gaming Jeux Max. Haute performance. Idéal pour jeux. Catégorie Gaming.
906,HP Smartphones iPhone Pro,Smartphones,iPhone,733.69,199,3.8,2024-09-30 10:25:45.743084,Performant HP Smartphones iPhone Pro. Longue autonomie. Idéal pour iphone. Catégorie Smartphones.
907,Apple Smart Home Caméra Plus,Smart Home,Caméra,276.79,371,3.7,2023-12-31 10:25:45.743084,Puissant Apple Smart Home Caméra Plus. Interface intuitive. Idéal pour caméra. Catégorie Smart Home.
908,Asus Photo Appareil Photo Max,Photo,Appareil Photo,4845.86,385,3.6,2024-01-16 10:25:45.743084,Compact Asus Photo Appareil Photo Max. Haute performance. Idéal pour appareil photo. Catégorie Photo.
909,LG Gaming Console Standard,Gaming,Console,1390.9,67,4.9,2025-05-18 10:25:45.743084,Performant LG Gaming Console Standard. Longue autonomie. Idéal pour console. Catégorie Gaming.
910,Sony Ordinateurs Workstation Max,Ordinateurs,Workstation,2762.49,445,3.8,2025-07-13 10:25:45.743084,Puissant Sony Ordinateurs Workstation Max. Connectivité avancée. Idéal pour workstation. Catégorie Ordinateurs.
911,Xiaomi Audio Casque Bluetooth Standard,Audio,Casque Bluetooth,114.02,79,4.0,2024-11-29 10:25:45.743084,Innovant Xiaomi Audio Casque Bluetooth Standard. Connectivité avancée. Idéal pour casque bluetooth. Catégorie Audio.
912,Asus Gaming Console Standard,Gaming,Console,1069.83,232,3.9,2024-02-07 10:25:45.743084,Puissant Asus Gaming Console Standard. Connectivité avancée. Idéal pour console. Catégorie Gaming.
913,Xiaomi Wearables Bracelet Connecté Lite,Wearables,Bracelet Connecté,736.06,185,4.1,2024-12-17 10:25:45.743084,Performant Xiaomi Wearables Bracelet Connecté Lite. Design moderne. Idéal pour bracelet connecté. Catégorie Wearables.
914,Dell Ordinateurs Laptop Standard,Ordinateurs,Laptop,1306.53,104,4.6,2024-07-23 10:25:45.743084,Performant Dell Ordinateurs Laptop Standard. Design moderne. Idéal pour laptop. Catégorie Ordinateurs.
915,Lenovo Smart Home Caméra Max,Smart Home,Caméra,485.45,468,4.8,2024-05-05 10:25:45.743084,Polyvalent Lenovo Smart Home Caméra Max. Longue autonomie. Idéal pour caméra. Catégorie Smart Home.
916,Lenovo Ordinateurs Ultrabook Max,Ordinateurs,Ultrabook,742.69,324,3.8,2024-07-07 10:25:45.743084,Premium Lenovo Ordinateurs Ultrabook Max. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.
917,HP Audio Enceinte Lite,Audio,Enceinte,454.26,441,4.5,2024-12-17 10:25:45.743084,Premium HP Audio Enceinte Lite. Design moderne. Idéal pour enceinte. Catégorie Audio.
918,Sony Photo Appareil Photo Max,Photo,Appareil Photo,2392.5,418,4.0,2024-02-04 10:25:45.743084,Élégant Sony Photo Appareil Photo Max. Haute performance. Idéal pour appareil photo. Catégorie Photo.
919,Apple Ordinateurs Workstation Plus,Ordinateurs,Workstation,684.36,141,5.0,2023-11-26 10:25:45.743084,Premium Apple Ordinateurs Workstation Plus. Longue autonomie. Idéal pour workstation. Catégorie Ordinateurs.
920,Sony Ordinateurs Ultrabook Max,Ordinateurs,Ultrabook,2698.8,398,3.9,2024-06-05 10:25:45.743084,Polyvalent Sony Ordinateurs Ultrabook Max. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.
921,Xiaomi Gaming Jeux Plus,Gaming,Jeux,653.49,389,3.5,2024-04-19 10:25:45.743084,Compact Xiaomi Gaming Jeux Plus. Connectivité avancée. Idéal pour jeux. Catégorie Gaming.
922,Acer Accessoires Souris Plus,Accessoires,Souris,14.23,271,4.3,2024-12-06 10:25:45.743084,Performant Acer Accessoires Souris Plus. Longue autonomie. Idéal pour souris. Catégorie Accessoires.
923,Asus Ordinateurs Ultrabook Max,Ordinateurs,Ultrabook,839.52,342,3.7,2024-12-21 10:25:45.743084,Performant Asus Ordinateurs Ultrabook Max. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.
924,Lenovo Gaming PC Gaming Plus,Gaming,PC Gaming,1386.41,123,3.6,2024-08-22 10:25:45.743084,Élégant Lenovo Gaming PC Gaming Plus. Connectivité avancée. Idéal pour pc gaming. Catégorie Gaming.
925,Lenovo Gaming Jeux Plus,Gaming,Jeux,1960.06,222,4.5,2025-08-28 10:25:45.743084,Puissant Lenovo Gaming Jeux Plus. Haute performance. Idéal pour jeux. Catégorie Gaming.
926,HP Audio Enceinte Pro,Audio,Enceinte,82.39,489,4.6,2025-09-04 10:25:45.743084,Innovant HP Audio Enceinte Pro. Haute performance. Idéal pour enceinte. Catégorie Audio.
927,Apple Smartphones Feature Phone Max,Smartphones,Feature Phone,800.53,173,4.2,2024-04-10 10:25:45.743084,Élégant Apple Smartphones Feature Phone Max. Haute performance. Idéal pour feature phone. Catégorie Smartphones.
928,Acer Ordinateurs Desktop Plus,Ordinateurs,Desktop,951.59,190,4.5,2024-03-07 10:25:45.743084,Élégant Acer Ordinateurs Desktop Plus. Interface intuitive. Idéal pour desktop. Catégorie Ordinateurs.
929,Xiaomi Photo Appareil Photo Max,Photo,Appareil Photo,3801.67,139,4.3,2024-09-05 10:25:45.743084,Élégant Xiaomi Photo Appareil Photo Max. Interface intuitive. Idéal pour appareil photo. Catégorie Photo.
930,Sony Accessoires Clavier Plus,Accessoires,Clavier,32.43,296,4.4,2025-03-21 10:25:45.743084,Élégant Sony Accessoires Clavier Plus. Longue autonomie. Idéal pour clavier. Catégorie Accessoires.
931,HP Audio Écouteurs Standard,Audio,Écouteurs,142.73,118,4.4,2025-01-20 10:25:45.743084,Innovant HP Audio Écouteurs Standard. Interface intuitive. Idéal pour écouteurs. Catégorie Audio.
932,Apple Gaming Manette Max,Gaming,Manette,553.53,274,4.5,2024-09-17 10:25:45.743084,Performant Apple Gaming Manette Max. Longue autonomie. Idéal pour manette. Catégorie Gaming.
933,Sony Accessoires Housse Plus,Accessoires,Housse,114.98,75,3.8,2025-07-14 10:25:45.743084,Innovant Sony Accessoires Housse Plus. Design moderne. Idéal pour housse. Catégorie Accessoires.
934,Sony Ordinateurs Workstation Lite,Ordinateurs,Workstation,2682.96,108,3.9,2024-03-18 10:25:45.743084,Compact Sony Ordinateurs Workstation Lite. Design moderne. Idéal pour workstation. Catégorie Ordinateurs.
935,Asus Smart Home Alarme Plus,Smart Home,Alarme,279.99,118,4.2,2024-11-06 10:25:45.743084,Compact Asus Smart Home Alarme Plus. Connectivité avancée. Idéal pour alarme. Catégorie Smart Home.
936,Asus Accessoires Cable Max,Accessoires,Cable,21.07,460,4.2,2025-09-16 10:25:45.743084,Compact Asus Accessoires Cable Max. Connectivité avancée. Idéal pour cable. Catégorie Accessoires.
937,Samsung Audio Soundbar Pro,Audio,Soundbar,294.79,368,4.7,2024-02-11 10:25:45.743084,Innovant Samsung Audio Soundbar Pro. Haute performance. Idéal pour soundbar. Catégorie Audio.
938,LG Smart Home Thermostat Lite,Smart Home,Thermostat,408.88,257,4.1,2024-11-15 10:25:45.743084,Premium LG Smart Home Thermostat Lite. Design moderne. Idéal pour thermostat. Catégorie Smart Home.
939,Lenovo Smart Home Thermostat Lite,Smart Home,Thermostat,109.47,19,3.7,2025-04-12 10:25:45.743084,Premium Lenovo Smart Home Thermostat Lite. Connectivité avancée. Idéal pour thermostat. Catégorie Smart Home.
940,Sony Audio Soundbar Plus,Audio,Soundbar,64.17,118,3.9,2024-05-27 10:25:45.743084,Élégant Sony Audio Soundbar Plus. Haute performance. Idéal pour soundbar. Catégorie Audio.
941,Apple Smartphones Feature Phone Standard,Smartphones,Feature Phone,444.15,350,3.8,2025-03-20 10:25:45.743084,Polyvalent Apple Smartphones Feature Phone Standard. Design moderne. Idéal pour feature phone. Catégorie Smartphones.
942,Asus Composants SSD Max,Composants,SSD,1504.87,136,4.6,2025-02-03 10:25:45.743084,Compact Asus Composants SSD Max. Connectivité avancée. Idéal pour ssd. Catégorie Composants.
943,Dell Photo Drone Lite,Photo,Drone,3080.9,276,4.2,2024-12-06 10:25:45.743084,Révolutionnaire Dell Photo Drone Lite. Connectivité avancée. Idéal pour drone. Catégorie Photo.
944,Dell Accessoires Casque Standard,Accessoires,Casque,112.71,254,4.6,2025-03-06 10:25:45.743084,Élégant Dell Accessoires Casque Standard. Longue autonomie. Idéal pour casque. Catégorie Accessoires.
945,Lenovo Accessoires Housse Standard,Accessoires,Housse,57.4,263,4.1,2024-08-05 10:25:45.743084,Compact Lenovo Accessoires Housse Standard. Haute performance. Idéal pour housse. Catégorie Accessoires.
946,Xiaomi Accessoires Cable Max,Accessoires,Cable,73.12,166,4.8,2025-06-03 10:25:45.743084,Premium Xiaomi Accessoires Cable Max. Design moderne. Idéal pour cable. Catégorie Accessoires.
947,Samsung Wearables Smartwatch Lite,Wearables,Smartwatch,776.12,164,5.0,2025-07-11 10:25:45.743084,Puissant Samsung Wearables Smartwatch Lite. Haute performance. Idéal pour smartwatch. Catégorie Wearables.
948,Apple Accessoires Clavier Plus,Accessoires,Clavier,55.72,28,4.5,2025-01-11 10:25:45.743084,Innovant Apple Accessoires Clavier Plus. Haute performance. Idéal pour clavier. Catégorie Accessoires.
949,Asus Gaming PC Gaming Pro,Gaming,PC Gaming,1822.96,466,4.8,2024-02-05 10:25:45.743084,Révolutionnaire Asus Gaming PC Gaming Pro. Interface intuitive. Idéal pour pc gaming. Catégorie Gaming.
950,Dell Gaming Manette Pro,Gaming,Manette,1244.96,34,4.3,2025-01-10 10:25:45.743084,Premium Dell Gaming Manette Pro. Longue autonomie. Idéal pour manette. Catégorie Gaming.
951,LG Gaming Manette Standard,Gaming,Manette,421.93,236,4.9,2024-11-16 10:25:45.743084,Puissant LG Gaming Manette Standard. Connectivité avancée. Idéal pour manette. Catégorie Gaming.
952,HP Photo Stabilisateur Lite,Photo,Stabilisateur,2496.37,293,4.7,2025-07-25 10:25:45.743084,Compact HP Photo Stabilisateur Lite. Interface intuitive. Idéal pour stabilisateur. Catégorie Photo.
953,Sony Gaming Manette Pro,Gaming,Manette,1907.39,89,5.0,2024-05-13 10:25:45.743084,Élégant Sony Gaming Manette Pro. Design moderne. Idéal pour manette. Catégorie Gaming.
954,Sony Accessoires Souris Pro,Accessoires,Souris,89.53,202,4.4,2025-01-22 10:25:45.743084,Polyvalent Sony Accessoires Souris Pro. Design moderne. Idéal pour souris. Catégorie Accessoires.
955,Acer Ordinateurs Ultrabook Plus,Ordinateurs,Ultrabook,2658.47,227,4.7,2025-08-11 10:25:45.743084,Performant Acer Ordinateurs Ultrabook Plus. Longue autonomie. Idéal pour ultrabook. Catégorie Ordinateurs.
956,Acer Gaming Console Standard,Gaming,Console,661.57,418,4.3,2025-01-14 10:25:45.743084,Compact Acer Gaming Console Standard. Design moderne. Idéal pour console. Catégorie Gaming.
957,HP Accessoires Clavier Max,Accessoires,Clavier,118.48,67,3.9,2024-02-08 10:25:45.743084,Innovant HP Accessoires Clavier Max. Haute performance. Idéal pour clavier. Catégorie Accessoires.
958,HP Ordinateurs Desktop Pro,Ordinateurs,Desktop,2609.63,130,4.0,2023-12-16 10:25:45.743084,Innovant HP Ordinateurs Desktop Pro. Design moderne. Idéal pour desktop. Catégorie Ordinateurs.
959,Samsung Ordinateurs Ultrabook Standard,Ordinateurs,Ultrabook,2801.72,364,4.8,2025-04-13 10:25:45.743084,Compact Samsung Ordinateurs Ultrabook Standard. Haute performance. Idéal pour ultrabook. Catégorie Ordinateurs.
960,Xiaomi Smartphones iPhone Pro,Smartphones,iPhone,831.57,110,3.6,2024-10-19 10:25:45.743084,Puissant Xiaomi Smartphones iPhone Pro. Interface intuitive. Idéal pour iphone. Catégorie Smartphones.
961,Asus Gaming PC Gaming Lite,Gaming,PC Gaming,1351.44,11,4.4,2025-02-21 10:25:45.743084,Polyvalent Asus Gaming PC Gaming Lite. Design moderne. Idéal pour pc gaming. Catégorie Gaming.
962,HP Photo Appareil Photo Lite,Photo,Appareil Photo,314.01,287,4.1,2025-09-27 10:25:45.743084,Performant HP Photo Appareil Photo Lite. Longue autonomie. Idéal pour appareil photo. Catégorie Photo.
963,Sony Smartphones Feature Phone Standard,Smartphones,Feature Phone,529.19,174,4.1,2024-06-21 10:25:45.743084,Performant Sony Smartphones Feature Phone Standard. Connectivité avancée. Idéal pour feature phone. Catégorie Smartphones.
964,Acer Gaming PC Gaming Standard,Gaming,PC Gaming,701.68,318,4.8,2025-08-29 10:25:45.743084,Performant Acer Gaming PC Gaming Standard. Design moderne. Idéal pour pc gaming. Catégorie Gaming.
965,Apple Smartphones iPhone Max,Smartphones,iPhone,321.54,153,4.8,2024-04-11 10:25:45.743084,Performant Apple Smartphones iPhone Max. Connectivité avancée. Idéal pour iphone. Catégorie Smartphones.
966,LG Gaming Manette Plus,Gaming,Manette,703.45,42,4.4,2025-03-26 10:25:45.743084,Performant LG Gaming Manette Plus. Connectivité avancée. Idéal pour manette. Catégorie Gaming.
967,LG Accessoires Clavier Max,Accessoires,Clavier,71.01,362,3.9,2025-04-27 10:25:45.743084,Élégant LG Accessoires Clavier Max. Interface intuitive. Idéal pour clavier. Catégorie Accessoires.
968,LG Photo Stabilisateur Max,Photo,Stabilisateur,4853.2,204,4.2,2025-08-10 10:25:45.743084,Performant LG Photo Stabilisateur Max. Connectivité avancée. Idéal pour stabilisateur. Catégorie Photo.
969,Apple Accessoires Casque Max,Accessoires,Casque,137.03,171,4.1,2025-08-28 10:25:45.743084,Performant Apple Accessoires Casque Max. Interface intuitive. Idéal pour casque. Catégorie Accessoires.
970,Sony Tablettes Windows Tablet Max,Tablettes,Windows Tablet,597.31,293,4.0,2025-04-25 10:25:45.743084,Révolutionnaire Sony Tablettes Windows Tablet Max. Design moderne. Idéal pour windows tablet. Catégorie Tablettes.
971,Dell Gaming Jeux Lite,Gaming,Jeux,1978.5,284,3.7,2024-01-29 10:25:45.743084,Performant Dell Gaming Jeux Lite. Design moderne. Idéal pour jeux. Catégorie Gaming.
972,Asus Ordinateurs Laptop Pro,Ordinateurs,Laptop,883.08,310,4.3,2024-08-28 10:25:45.743084,Premium Asus Ordinateurs Laptop Pro. Connectivité avancée. Idéal pour laptop. Catégorie Ordinateurs.
973,HP Composants RAM Lite,Composants,RAM,978.3,51,4.0,2025-02-26 10:25:45.743084,Élégant HP Composants RAM Lite. Longue autonomie. Idéal pour ram. Catégorie Composants.
974,LG Audio Enceinte Lite,Audio,Enceinte,334.12,114,4.5,2025-01-25 10:25:45.743084,Révolutionnaire LG Audio Enceinte Lite. Longue autonomie. Idéal pour enceinte. Catégorie Audio.
975,Dell Accessoires Housse Plus,Accessoires,Housse,20.56,18,4.0,2024-01-25 10:25:45.743084,Élégant Dell Accessoires Housse Plus. Interface intuitive. Idéal pour housse. Catégorie Accessoires.
976,LG Audio Soundbar Lite,Audio,Soundbar,366.99,34,4.1,2025-03-08 10:25:45.743084,Innovant LG Audio Soundbar Lite. Haute performance. Idéal pour soundbar. Catégorie Audio.
977,Lenovo Ordinateurs Workstation Standard,Ordinateurs,Workstation,749.67,47,3.6,2024-09-07 10:25:45.743084,Performant Lenovo Ordinateurs Workstation Standard. Connectivité avancée. Idéal pour workstation. Catégorie Ordinateurs.
978,Acer Accessoires Souris Pro,Accessoires,Souris,36.65,232,5.0,2024-04-05 10:25:45.743084,Polyvalent Acer Accessoires Souris Pro. Design moderne. Idéal pour souris. Catégorie Accessoires.
979,Lenovo Composants Carte Graphique Plus,Composants,Carte Graphique,361.39,218,4.3,2024-03-14 10:25:45.743084,Polyvalent Lenovo Composants Carte Graphique Plus. Interface intuitive. Idéal pour carte graphique. Catégorie Composants.
980,Dell Smartphones Feature Phone Lite,Smartphones,Feature Phone,1407.56,109,3.5,2025-10-05 10:25:45.743084,Polyvalent Dell Smartphones Feature Phone Lite. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.
981,Asus Photo Stabilisateur Max,Photo,Stabilisateur,3511.21,253,4.3,2024-09-07 10:25:45.743084,Performant Asus Photo Stabilisateur Max. Design moderne. Idéal pour stabilisateur. Catégorie Photo.
982,Samsung Accessoires Housse Standard,Accessoires,Housse,134.53,187,4.8,2024-07-16 10:25:45.743084,Performant Samsung Accessoires Housse Standard. Design moderne. Idéal pour housse. Catégorie Accessoires.
